Student_ID,Age,Gender,Degree,Specialization,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Salary
7650,21,Female,BCA,AI&ML,7.43,2,4,7,5,60,3,2,2,Not Placed,0
37555,20,Female,MCA,FSD,7.0,2,4,5,3,74,5,2,0,Not Placed,0
13696,20,Female,BCA,DS,5.45,1,3,6,4,49,8,2,1,Not Placed,0
33113,22,Male,B.Sc,CS,7.71,0,4,6,6,76,7,2,0,Placed,512000
37902,18,Female,BCA,IT,7.03,2,4,7,5,69,6,2,0,Placed,528000
45177,19,Female,MCA,IT,8.2,0,4,6,5,94,5,2,0,Placed,528000
20213,22,Female,BCA,DS,7.45,0,4,6,2,53,8,2,1,Not Placed,0
17739,22,Male,MCA,DS,7.48,0,4,6,5,78,4,2,2,Not Placed,0
35633,21,Female,B.Sc,CS,6.88,0,3,4,8,73,5,1,0,Not Placed,0
36708,19,Male,MCA,DS,8.08,2,5,9,4,85,4,3,0,Not Placed,0
16189,20,Male,BCA,IT,6.59,1,3,4,7,70,6,1,0,Not Placed,0
2558,18,Female,MCA,AI&ML,6.55,0,3,5,6,56,5,1,1,Placed,422000
12588,19,Female,B.Sc,DS,4.83,0,1,1,7,45,4,0,3,Not Placed,0
43333,20,Female,B.Tech,CSE,7.41,1,4,5,5,72,5,2,2,Not Placed,0
1576,24,Male,B.Sc,IT,7.49,2,4,5,5,76,4,2,0,Placed,482000
24869,18,Male,BCA,AI&ML,7.88,2,4,7,6,76,5,2,0,Placed,562000
43698,19,Male,B.Tech,Civil,6.59,0,3,4,4,66,5,1,1,Not Placed,0
36200,19,Female,B.Sc,DS,6.38,1,4,7,8,53,5,2,3,Not Placed,0
22681,18,Male,MCA,DS,6.08,0,3,4,5,57,6,1,1,Not Placed,0
11314,18,Male,MCA,AI&ML,6.55,0,2,2,3,67,4,1,1,Not Placed,0
5019,21,Male,B.Tech,IT,6.99,0,4,8,9,71,6,2,1,Placed,622000
30880,19,Male,B.Sc,DS,5.99,2,4,7,5,86,5,2,3,Not Placed,0
30547,21,Female,B.Tech,IT,5.67,1,4,7,6,59,5,2,2,Not Placed,0
38646,18,Female,BCA,AI&ML,8.44,0,4,5,2,94,6,2,0,Not Placed,0
31606,24,Female,MCA,DS,9.11,0,5,6,6,92,6,2,0,Placed,554000
15656,20,Female,B.Tech,IT,7.22,3,4,7,3,77,4,2,0,Not Placed,0
12115,19,Male,B.Sc,DS,8.31,0,3,3,8,93,5,1,1,Not Placed,0
41168,24,Female,B.Tech,Civil,7.54,1,4,5,7,75,5,2,1,Placed,510000
13688,21,Female,B.Tech,CSE,7.32,2,5,8,4,62,6,2,0,Not Placed,0
13272,18,Female,B.Tech,ECE,7.18,0,4,6,4,77,5,2,2,Not Placed,0
8900,20,Female,B.Tech,IT,6.86,0,4,6,6,69,5,2,0,Placed,498000
29112,19,Male,BCA,IT,7.88,2,5,10,2,73,5,3,0,Not Placed,0
43107,24,Female,B.Sc,IT,6.24,0,4,6,7,69,5,2,3,Not Placed,0
30439,23,Female,B.Sc,IT,7.27,1,3,4,8,75,5,1,2,Not Placed,0
31908,21,Male,B.Tech,ME,8.3,0,4,4,5,96,6,2,0,Not Placed,0
35675,22,Female,B.Tech,CSE,6.44,1,4,8,6,65,7,2,2,Not Placed,0
26894,23,Male,B.Sc,IT,7.05,1,5,8,5,78,4,2,0,Placed,576000
23073,22,Female,B.Tech,ME,8.01,1,5,7,9,85,7,2,0,Placed,640000
16053,18,Male,B.Tech,ECE,9.26,2,5,8,4,100,6,3,0,Not Placed,0
40146,24,Female,BCA,AI&ML,7.38,2,4,7,8,77,6,2,0,Placed,604000
4776,18,Male,B.Sc,DS,6.91,0,4,7,4,62,5,2,0,Not Placed,0
3822,19,Female,BCA,DS,6.04,1,3,5,2,68,6,2,1,Not Placed,0
49608,23,Male,B.Sc,IT,5.51,0,3,5,8,63,3,2,3,Not Placed,0
28345,20,Male,BCA,FSD,5.63,1,2,3,8,64,6,1,1,Not Placed,0
34520,23,Female,B.Sc,IT,6.39,1,3,5,5,63,7,2,2,Not Placed,0
47356,22,Female,MCA,AI&ML,5.35,0,3,5,4,35,6,1,3,Not Placed,0
47733,18,Male,B.Sc,IT,6.92,2,4,8,6,59,7,2,1,Placed,558000
2497,24,Male,B.Sc,CS,7.09,0,4,6,4,61,6,2,1,Not Placed,0
34811,24,Male,B.Sc,IT,5.73,0,3,4,9,56,5,1,1,Not Placed,0
3260,21,Female,MCA,DS,7.14,1,4,5,6,70,6,2,0,Placed,480000
8658,18,Male,MCA,IT,5.83,1,2,3,2,54,7,1,1,Not Placed,0
21684,23,Female,MCA,AI&ML,7.51,1,5,9,5,76,5,3,0,Placed,611999
36819,18,Female,B.Sc,IT,6.09,0,3,5,6,61,5,2,1,Not Placed,0
12637,24,Female,MCA,IT,7.68,0,4,6,4,88,3,2,2,Not Placed,0
25218,19,Male,MCA,DS,7.78,0,3,4,6,68,5,1,0,Not Placed,0
41324,22,Female,B.Sc,DS,6.78,1,4,7,6,60,6,2,1,Placed,520000
1070,23,Male,B.Sc,CS,7.54,1,5,9,6,87,6,3,0,Placed,654000
26219,18,Male,BCA,FSD,5.34,1,3,5,6,63,6,2,3,Not Placed,0
13759,23,Female,MCA,DS,6.1,0,3,5,4,54,4,1,1,Not Placed,0
16330,18,Male,MCA,DS,8.21,1,5,8,4,82,2,3,0,Not Placed,0
7231,18,Male,B.Sc,CS,7.6,0,3,4,7,81,5,2,1,Not Placed,0
11501,24,Male,BCA,FSD,6.73,2,4,6,3,62,4,2,0,Not Placed,0
22062,20,Male,BCA,DS,6.88,0,3,4,10,67,5,1,0,Not Placed,0
32063,21,Male,B.Sc,IT,6.9,0,5,9,3,79,4,3,1,Not Placed,0
33946,21,Male,B.Sc,DS,6.97,0,4,6,6,67,6,2,0,Placed,494000
9252,19,Male,B.Sc,IT,6.19,0,3,5,3,66,6,2,1,Not Placed,0
36810,24,Female,B.Sc,DS,7.98,2,5,8,9,82,4,3,1,Placed,684000
30209,23,Male,BCA,DS,6.71,2,4,6,4,54,5,2,0,Not Placed,0
38318,24,Female,B.Sc,IT,7.95,1,5,8,6,77,4,2,0,Placed,594000
30096,18,Male,BCA,IT,5.14,0,3,6,5,54,5,2,3,Not Placed,0
8359,21,Female,MCA,DS,8.47,0,3,2,4,81,5,1,0,Not Placed,0
39558,21,Female,MCA,DS,8.26,2,4,5,6,86,6,2,0,Placed,522000
24542,22,Female,B.Sc,CS,7.43,0,3,4,6,71,4,1,2,Not Placed,0
41276,19,Female,BCA,DS,5.53,1,2,3,4,51,4,1,1,Not Placed,0
29253,19,Female,MCA,IT,8.4,2,6,10,7,77,6,3,0,Placed,704000
7041,19,Male,MCA,DS,5.88,1,3,6,5,63,3,2,2,Not Placed,0
6157,19,Female,B.Sc,IT,6.58,0,4,7,6,64,4,2,1,Placed,518000
19445,20,Male,BCA,FSD,8.23,3,5,7,3,85,5,2,0,Not Placed,0
11730,21,Male,BCA,IT,7.43,1,4,6,7,75,5,2,2,Not Placed,0
16299,19,Male,B.Sc,IT,8.23,0,4,4,6,72,6,1,0,Not Placed,0
11336,19,Male,B.Tech,Civil,7.75,1,3,4,4,63,6,1,0,Not Placed,0
34647,18,Male,B.Sc,DS,7.85,1,4,7,8,84,7,2,1,Placed,608000
12204,19,Female,B.Tech,CSE,7.32,2,5,8,5,78,5,2,0,Placed,586000
9815,20,Female,BCA,AI&ML,7.02,1,5,8,5,67,5,2,0,Placed,554000
38333,22,Female,B.Sc,DS,7.36,2,5,9,8,84,5,3,1,Placed,698000
15662,21,Male,MCA,AI&ML,7.12,0,4,5,5,68,4,2,0,Placed,446000
15429,22,Female,B.Sc,IT,6.28,1,3,4,7,57,6,1,1,Not Placed,0
33409,23,Male,BCA,DS,7.66,0,3,4,8,86,5,2,0,Not Placed,0
1086,19,Male,B.Sc,IT,7.87,1,4,6,4,61,5,2,2,Not Placed,0
23047,21,Male,BCA,FSD,6.44,0,4,6,6,72,6,2,3,Not Placed,0
31265,19,Male,B.Tech,Civil,7.77,1,4,6,6,73,6,2,2,Not Placed,0
35925,19,Male,B.Sc,DS,8.14,1,4,5,5,100,5,2,0,Placed,520000
15322,24,Female,B.Sc,DS,8.42,3,5,9,6,78,6,3,1,Placed,656000
9447,20,Male,MCA,DS,7.82,1,5,8,7,98,7,3,1,Placed,666000
36647,20,Male,MCA,DS,5.11,2,4,7,5,46,6,2,3,Not Placed,0
20600,24,Female,B.Sc,DS,7.38,2,5,10,2,60,6,3,2,Not Placed,0
27949,20,Male,BCA,DS,7.51,0,4,5,5,72,7,2,1,Placed,454000
8694,23,Male,B.Tech,ME,6.96,0,4,6,7,52,5,2,0,Not Placed,0
3323,19,Female,B.Tech,ME,6.01,1,4,6,5,51,5,2,2,Not Placed,0
28070,19,Female,MCA,DS,9.11,1,5,8,4,100,6,3,0,Not Placed,0
2874,23,Female,B.Sc,IT,7.48,0,4,6,6,92,7,2,0,Placed,544000
13005,18,Male,B.Tech,CSE,7.21,2,4,7,4,91,3,2,0,Not Placed,0
31020,24,Male,B.Sc,IT,7.38,0,4,6,7,76,6,2,1,Placed,532000
41972,20,Female,B.Sc,IT,7.59,2,4,5,4,70,6,2,1,Not Placed,0
49761,20,Female,B.Sc,IT,5.51,0,3,4,6,60,5,1,3,Not Placed,0
8417,18,Female,B.Sc,DS,5.68,0,4,7,2,56,6,2,1,Not Placed,0
13735,19,Female,MCA,FSD,6.99,1,4,6,8,61,6,2,2,Not Placed,0
44711,21,Female,MCA,IT,6.93,1,4,7,7,72,6,2,2,Not Placed,0
4294,19,Female,B.Tech,Civil,4.86,1,2,2,5,64,4,1,1,Not Placed,0
49226,23,Male,BCA,DS,6.37,0,4,6,5,60,5,2,3,Not Placed,0
41827,24,Male,BCA,AI&ML,7.34,2,4,5,3,90,5,2,0,Not Placed,0
47042,22,Male,B.Tech,ME,4.5,0,1,1,5,63,6,1,2,Not Placed,0
38787,18,Female,B.Tech,Civil,7.06,1,4,5,8,79,5,2,0,Placed,538000
843,20,Female,B.Sc,IT,5.52,0,3,5,3,71,6,2,1,Not Placed,0
39848,18,Male,MCA,AI&ML,6.81,0,3,3,4,70,5,1,0,Not Placed,0
7766,18,Female,BCA,DS,6.74,1,4,6,4,67,5,2,0,Not Placed,0
31627,23,Male,B.Tech,ME,6.63,0,3,5,7,74,5,2,2,Not Placed,0
41227,23,Female,B.Tech,CSE,7.16,1,5,8,4,76,6,2,0,Not Placed,0
49508,23,Female,B.Sc,CS,5.65,0,3,4,3,66,5,1,1,Not Placed,0
16181,22,Male,MCA,DS,6.78,0,5,9,7,67,5,3,0,Placed,623999
26384,23,Male,B.Tech,ECE,6.9,1,3,4,6,64,7,1,0,Not Placed,0
35545,20,Male,B.Tech,IT,5.58,2,4,8,7,74,6,2,2,Not Placed,0
19939,24,Male,BCA,FSD,7.0,1,4,7,7,80,5,2,1,Placed,580000
46883,23,Female,BCA,FSD,7.2,1,4,5,5,61,7,2,0,Placed,442000
6059,24,Male,MCA,AI&ML,6.0,0,3,3,4,52,5,1,3,Not Placed,0
20960,21,Female,B.Tech,IT,7.42,1,5,8,6,76,6,2,0,Placed,592000
34233,22,Male,MCA,IT,7.38,0,4,6,6,75,5,2,0,Placed,509999
20175,22,Female,B.Tech,ME,7.62,3,4,7,5,46,6,2,2,Not Placed,0
31643,19,Female,BCA,DS,4.75,1,2,4,6,41,5,1,2,Not Placed,0
44009,20,Male,MCA,FSD,6.39,0,3,3,5,70,3,1,2,Not Placed,0
21998,18,Female,MCA,FSD,8.16,0,4,5,6,98,6,2,0,Placed,526000
15624,19,Female,MCA,FSD,6.26,1,4,6,4,53,4,2,1,Not Placed,0
35449,18,Male,B.Sc,DS,6.88,1,5,9,3,73,2,3,2,Not Placed,0
8451,18,Male,MCA,IT,6.8,1,3,3,8,74,7,1,0,Not Placed,0
42370,20,Male,BCA,DS,6.62,1,3,5,6,64,6,2,0,Placed,458000
25875,21,Female,B.Sc,IT,7.24,1,4,7,5,75,6,2,2,Not Placed,0
42707,22,Male,MCA,IT,6.32,1,4,6,6,60,6,2,2,Not Placed,0
44724,22,Female,B.Sc,CS,7.32,0,3,2,4,80,5,1,0,Not Placed,0
28366,23,Male,MCA,DS,5.95,0,2,3,8,43,3,1,2,Not Placed,0
39788,18,Male,B.Tech,Civil,7.98,0,3,4,5,82,4,2,2,Not Placed,0
12723,23,Male,BCA,DS,7.16,0,4,5,7,82,3,2,0,Placed,514000
21585,22,Male,B.Tech,Civil,7.28,0,3,2,3,84,10,1,0,Not Placed,0
8666,20,Female,B.Tech,CSE,7.57,1,4,7,4,69,2,2,0,Not Placed,0
24148,24,Female,B.Sc,DS,7.36,2,4,5,8,63,5,2,0,Placed,516000
3772,21,Male,BCA,DS,7.21,1,5,9,7,77,4,3,2,Not Placed,0
29581,23,Male,B.Tech,ECE,9.37,2,6,9,9,78,6,3,0,Placed,716000
26974,19,Male,MCA,IT,4.79,0,3,5,3,58,5,1,2,Not Placed,0
15795,22,Male,BCA,FSD,6.17,1,3,5,5,65,4,2,1,Not Placed,0
10553,18,Male,B.Tech,Civil,8.61,2,5,7,6,79,6,2,0,Placed,578000
4131,21,Male,B.Sc,IT,6.64,0,3,4,5,64,4,1,0,Not Placed,0
27716,23,Male,B.Sc,IT,6.32,0,4,6,6,76,7,2,1,Not Placed,0
5606,24,Female,MCA,DS,6.26,1,3,5,7,64,7,2,2,Not Placed,0
19240,24,Male,BCA,DS,6.5,1,3,5,5,64,6,2,0,Placed,438000
40202,23,Male,B.Sc,IT,7.15,0,3,4,7,65,7,1,0,Not Placed,0
23111,19,Female,B.Tech,ME,6.79,0,4,6,4,56,6,2,0,Not Placed,0
14491,20,Female,B.Tech,IT,7.25,2,5,8,5,78,5,2,0,Placed,586000
41949,24,Female,BCA,DS,6.49,1,5,9,5,70,5,3,3,Not Placed,0
2648,24,Male,B.Sc,IT,7.83,0,4,6,8,77,5,2,0,Placed,554000
34583,23,Male,MCA,AI&ML,6.14,1,4,6,2,63,4,2,2,Not Placed,0
35494,23,Female,B.Tech,Civil,5.8,0,3,5,8,62,4,2,1,Not Placed,0
11572,19,Male,BCA,FSD,7.3,0,2,1,3,80,6,1,0,Not Placed,0
23620,21,Female,MCA,DS,6.1,1,4,6,7,56,6,2,2,Not Placed,0
41568,24,Male,B.Tech,Civil,6.21,0,3,3,5,56,7,1,2,Not Placed,0
35447,18,Male,B.Sc,IT,6.72,0,3,5,4,74,7,2,0,Not Placed,0
36877,19,Male,B.Sc,DS,7.33,0,4,5,7,60,6,2,0,Placed,470000
22946,20,Male,MCA,DS,5.21,0,4,7,6,57,5,2,3,Not Placed,0
20136,20,Female,MCA,AI&ML,5.49,0,2,3,7,63,6,1,1,Not Placed,0
4116,21,Female,BCA,AI&ML,6.69,0,3,5,8,76,6,2,0,Placed,512000
46457,24,Male,MCA,IT,6.14,0,3,5,5,67,5,2,1,Not Placed,0
21790,23,Female,B.Tech,ECE,9.17,1,6,9,5,90,5,3,0,Placed,650000
173,22,Female,MCA,FSD,7.46,1,4,6,7,98,5,2,1,Placed,586000
43235,22,Female,B.Tech,CSE,8.28,1,5,8,3,86,6,3,1,Not Placed,0
10084,21,Female,MCA,DS,7.5,1,5,9,4,74,6,3,2,Not Placed,0
19455,21,Male,MCA,FSD,7.04,2,4,7,5,64,6,2,0,Placed,518000
7295,19,Male,B.Tech,ME,8.54,1,4,5,5,72,7,2,0,Placed,464000
6727,20,Female,BCA,AI&ML,7.82,1,4,5,5,82,4,2,0,Placed,484000
23719,19,Male,BCA,DS,5.02,1,4,7,5,60,7,2,2,Not Placed,0
47359,20,Male,B.Tech,CSE,7.36,1,4,5,5,99,6,2,1,Placed,518000
8935,22,Female,BCA,DS,6.94,1,4,6,7,79,6,2,2,Not Placed,0
33475,24,Female,B.Tech,ME,5.88,0,3,4,4,68,5,1,3,Not Placed,0
31313,21,Female,BCA,DS,7.67,2,4,7,7,82,4,2,0,Placed,594000
6536,22,Female,B.Tech,CSE,9.32,1,6,9,6,74,6,3,0,Placed,637999
42887,21,Female,BCA,DS,6.99,0,4,7,6,56,6,2,0,Placed,502000
25369,18,Male,MCA,DS,4.6,1,1,1,7,46,6,0,1,Not Placed,0
48783,21,Female,B.Tech,CSE,6.1,0,4,6,6,52,6,2,1,Not Placed,0
13616,22,Female,B.Sc,IT,8.8,2,5,9,5,95,6,3,0,Placed,660000
25475,20,Female,MCA,DS,6.7,0,4,7,4,62,6,2,1,Not Placed,0
46782,21,Female,BCA,IT,7.75,2,5,10,6,75,6,3,0,Placed,670000
6206,21,Female,B.Sc,IT,6.45,0,4,8,4,47,5,2,3,Not Placed,0
7915,24,Female,MCA,DS,7.54,1,4,7,8,84,4,2,0,Placed,608000
24533,23,Male,B.Sc,CS,8.5,2,5,9,5,96,6,3,0,Placed,662000
47574,19,Female,B.Tech,ME,7.23,2,4,7,6,71,7,2,0,Placed,552000
46182,24,Male,BCA,IT,6.86,0,3,3,6,80,6,1,0,Not Placed,0
70,23,Male,B.Tech,ME,6.73,0,3,4,6,66,6,1,0,Not Placed,0
21605,22,Male,B.Sc,IT,6.72,2,3,5,7,65,7,2,0,Placed,490000
1003,19,Female,MCA,DS,5.87,1,2,1,9,43,5,0,1,Not Placed,0
39878,23,Male,B.Tech,ME,7.51,2,4,5,7,88,5,2,2,Not Placed,0
19369,18,Female,MCA,FSD,8.5,2,5,7,6,100,6,3,0,Placed,630000
24432,18,Female,MCA,FSD,5.71,0,3,4,6,52,6,1,2,Not Placed,0
4743,24,Female,B.Tech,ME,6.68,0,4,7,4,80,6,2,0,Not Placed,0
12405,23,Female,B.Tech,CSE,7.49,1,4,7,5,74,5,2,0,Placed,528000
1630,22,Male,BCA,IT,6.87,0,3,5,6,62,6,2,0,Placed,444000
29505,19,Female,B.Tech,Civil,7.22,2,4,7,8,75,5,2,0,Placed,600000
40618,24,Female,MCA,DS,5.93,1,2,2,5,72,5,1,3,Not Placed,0
18541,24,Male,B.Tech,ECE,6.87,0,4,8,8,57,6,2,0,Placed,574000
40349,21,Male,MCA,AI&ML,5.42,0,3,4,7,53,6,1,2,Not Placed,0
18421,23,Male,B.Tech,ME,6.77,1,3,5,8,60,6,2,1,Placed,490000
35954,19,Female,MCA,AI&ML,5.96,0,3,4,4,44,6,1,2,Not Placed,0
14957,20,Female,MCA,DS,7.03,1,5,8,6,86,5,3,0,Placed,622000
13902,22,Male,MCA,DS,6.6,1,4,7,6,70,5,2,0,Placed,540000
8723,24,Female,MCA,IT,5.88,0,2,3,6,67,3,1,3,Not Placed,0
10997,20,Female,BCA,AI&ML,6.53,0,3,3,6,72,3,1,2,Not Placed,0
49798,24,Male,B.Tech,ECE,5.43,0,3,4,6,45,8,1,2,Not Placed,0
12289,23,Female,BCA,AI&ML,6.39,0,3,4,5,59,6,1,3,Not Placed,0
21033,18,Female,B.Tech,ME,7.43,1,3,4,6,80,6,2,1,Not Placed,0
38115,19,Female,B.Sc,DS,7.69,1,5,8,5,93,7,3,0,Placed,616000
10916,20,Female,BCA,IT,6.49,1,3,5,6,56,6,1,3,Not Placed,0
31872,24,Male,B.Sc,CS,5.94,1,3,4,4,70,4,1,1,Not Placed,0
24902,18,Male,MCA,DS,7.78,1,4,7,6,95,4,2,0,Placed,590000
1808,23,Female,B.Tech,Civil,7.38,1,3,4,7,84,5,2,0,Not Placed,0
22863,20,Male,BCA,DS,6.41,1,4,7,6,81,5,2,2,Not Placed,0
12622,18,Female,B.Sc,DS,8.61,1,4,5,4,62,9,2,1,Not Placed,0
34543,21,Female,BCA,FSD,6.54,0,4,6,3,93,3,2,0,Not Placed,0
30309,24,Female,B.Tech,ECE,7.64,0,3,4,3,66,5,1,1,Not Placed,0
33242,18,Male,B.Tech,Civil,6.25,0,2,1,7,57,5,0,1,Not Placed,0
49620,23,Female,B.Tech,Civil,8.38,3,5,7,6,84,3,2,1,Placed,598000
18556,19,Male,B.Sc,CS,7.66,3,4,7,8,71,4,2,0,Placed,602000
45642,23,Male,BCA,DS,6.51,0,4,6,3,79,5,2,0,Not Placed,0
5140,18,Male,B.Tech,CSE,7.09,2,4,7,7,76,5,2,1,Placed,582000
25342,24,Female,MCA,FSD,4.78,0,2,3,5,54,5,1,1,Not Placed,0
8005,18,Male,BCA,FSD,7.3,3,4,7,7,78,5,2,1,Placed,596000
35751,22,Female,B.Sc,CS,7.41,0,4,5,4,78,4,2,1,Not Placed,0
37546,19,Female,B.Tech,CSE,9.01,1,6,10,6,77,5,3,0,Placed,674000
38337,18,Male,BCA,DS,7.64,2,4,7,5,89,5,2,0,Placed,568000
18683,20,Male,B.Tech,ME,5.68,0,3,4,5,51,5,1,1,Not Placed,0
29238,23,Female,BCA,IT,7.97,1,4,7,4,84,6,2,0,Not Placed,0
44034,18,Male,B.Sc,CS,7.61,1,4,7,6,88,6,2,1,Placed,576000
15227,21,Male,B.Tech,IT,7.19,2,4,7,6,68,7,2,1,Placed,546000
10982,24,Male,MCA,DS,8.16,0,4,5,4,78,6,2,0,Not Placed,0
48748,21,Male,MCA,DS,7.15,1,5,10,6,81,6,3,1,Placed,672000
20374,19,Female,B.Sc,CS,8.85,0,4,5,4,75,7,2,0,Not Placed,0
49191,22,Male,B.Tech,ME,7.11,0,4,6,5,67,4,2,0,Placed,474000
16021,20,Male,BCA,IT,6.88,1,4,7,5,68,5,2,1,Placed,516000
34880,20,Male,MCA,DS,5.93,1,3,6,9,58,6,2,2,Not Placed,0
13561,19,Male,BCA,IT,6.78,0,3,5,7,69,6,2,1,Placed,478000
41250,23,Female,B.Tech,IT,7.94,1,5,8,4,95,6,3,0,Not Placed,0
46832,21,Male,B.Tech,Civil,7.39,1,3,2,7,76,3,1,0,Not Placed,0
10148,24,Female,B.Tech,ECE,7.86,0,3,2,7,76,6,1,0,Not Placed,0
49437,23,Female,MCA,DS,8.57,1,5,9,5,94,5,3,0,Placed,648000
26443,21,Female,B.Sc,DS,9.55,1,5,7,7,97,7,2,0,Placed,624000
22277,22,Female,MCA,DS,6.2,0,2,1,4,64,7,1,2,Not Placed,0
25259,21,Male,BCA,FSD,7.94,1,5,8,7,80,7,3,1,Placed,630000
45036,19,Female,BCA,DS,7.67,0,3,2,6,58,6,1,0,Not Placed,0
4840,18,Female,B.Sc,DS,7.29,1,4,6,3,68,5,2,0,Not Placed,0
44883,18,Female,BCA,FSD,9.38,2,5,8,5,70,3,2,0,Placed,569999
4905,19,Male,B.Tech,ME,6.68,1,3,5,5,70,5,2,1,Placed,450000
15036,19,Male,BCA,AI&ML,5.74,0,2,1,6,71,6,1,2,Not Placed,0
48593,19,Male,B.Tech,ME,7.03,1,4,6,4,56,5,2,0,Not Placed,0
25929,23,Male,B.Tech,IT,7.26,0,4,6,5,73,7,2,1,Placed,486000
30396,24,Male,BCA,AI&ML,7.65,0,3,4,2,89,7,2,0,Not Placed,0
28411,19,Female,MCA,IT,6.91,0,4,8,8,59,5,2,0,Placed,578000
18807,19,Female,B.Sc,CS,7.71,0,4,6,5,91,4,2,2,Not Placed,0
16832,21,Male,B.Tech,ME,5.33,0,2,1,6,47,6,0,2,Not Placed,0
15097,18,Male,BCA,DS,6.83,0,3,5,6,71,6,2,0,Placed,462000
40619,21,Female,MCA,IT,7.21,0,4,6,7,86,6,2,0,Placed,552000
42858,19,Male,MCA,IT,5.44,2,3,5,7,37,5,1,2,Not Placed,0
35050,24,Female,B.Sc,DS,5.88,0,3,4,8,60,4,1,1,Not Placed,0
13014,23,Male,B.Tech,ECE,8.7,1,5,9,7,82,6,3,0,Placed,663999
9949,23,Female,MCA,IT,6.68,1,3,5,5,79,5,2,0,Placed,468000
42636,23,Female,MCA,DS,9.34,1,6,9,8,93,3,3,0,Placed,716000
13380,22,Male,MCA,IT,6.82,0,4,7,7,71,6,2,1,Placed,552000
26547,21,Female,MCA,DS,6.49,0,4,7,2,81,6,2,1,Not Placed,0
23485,21,Male,MCA,IT,5.43,0,3,4,3,53,7,1,2,Not Placed,0
23407,22,Male,MCA,FSD,8.21,1,5,8,6,69,6,2,1,Placed,578000
46328,23,Male,B.Tech,CSE,7.72,2,5,9,5,70,8,3,0,Placed,610000
27808,19,Female,B.Sc,DS,6.2,1,4,7,5,63,6,2,1,Not Placed,0
521,20,Female,B.Sc,CS,7.01,1,4,6,6,67,5,2,2,Not Placed,0
45705,18,Female,B.Tech,CSE,6.41,0,3,5,6,68,3,2,3,Not Placed,0
28602,22,Male,B.Sc,IT,5.56,0,3,6,7,59,6,2,2,Not Placed,0
37747,20,Female,B.Tech,Civil,7.2,1,4,5,6,73,5,2,0,Placed,486000
3158,19,Female,MCA,DS,7.76,2,4,5,10,82,5,2,0,Placed,594000
31984,23,Female,MCA,DS,7.13,2,4,5,4,43,4,1,1,Not Placed,0
48180,22,Female,BCA,IT,6.16,0,4,7,5,76,6,2,2,Not Placed,0
23326,19,Male,B.Sc,CS,7.17,2,4,7,7,64,4,2,0,Placed,558000
29754,24,Female,B.Sc,CS,6.78,0,4,6,5,75,7,2,1,Placed,490000
9654,19,Female,B.Tech,IT,7.0,2,5,8,3,81,5,3,0,Not Placed,0
11942,22,Male,B.Sc,IT,7.36,2,4,7,5,67,5,2,0,Placed,524000
830,20,Male,BCA,DS,8.04,2,5,7,4,80,6,2,0,Not Placed,0
12819,18,Male,MCA,IT,7.68,1,5,10,4,71,6,3,0,Not Placed,0
24147,19,Female,BCA,AI&ML,6.38,1,3,4,5,80,5,2,3,Not Placed,0
39177,18,Male,B.Sc,CS,6.28,0,3,4,5,75,3,1,3,Not Placed,0
19473,23,Male,BCA,DS,6.85,1,4,6,4,63,5,2,2,Not Placed,0
17209,23,Female,BCA,DS,6.4,1,4,6,7,49,7,2,1,Not Placed,0
18666,24,Male,MCA,IT,7.54,0,3,4,2,64,7,1,0,Not Placed,0
29709,23,Female,BCA,DS,6.24,0,4,8,9,47,5,2,2,Not Placed,0
27636,20,Male,B.Tech,ME,6.6,1,3,5,4,78,6,2,0,Not Placed,0
43181,22,Male,BCA,DS,7.58,3,4,7,7,69,6,2,0,Placed,578000
42658,22,Female,MCA,IT,7.17,2,4,7,5,91,3,2,1,Placed,572000
1279,24,Male,B.Sc,IT,5.91,0,3,5,3,57,6,1,2,Not Placed,0
21555,23,Male,B.Sc,DS,7.1,1,4,6,6,74,9,2,0,Placed,518000
23662,22,Female,B.Tech,ME,7.73,2,4,5,8,85,7,2,1,Placed,560000
20540,23,Male,B.Sc,CS,7.85,0,4,6,4,77,7,2,1,Not Placed,0
9709,24,Female,B.Tech,IT,6.13,1,4,7,6,47,4,2,2,Not Placed,0
36979,18,Female,BCA,DS,6.75,2,3,5,6,73,5,2,0,Placed,486000
31641,22,Female,BCA,DS,7.91,1,5,10,7,83,6,3,2,Not Placed,0
39605,22,Male,MCA,FSD,5.82,0,2,2,6,55,5,1,3,Not Placed,0
25167,23,Male,B.Tech,ME,8.46,1,4,5,4,92,6,2,0,Not Placed,0
21506,22,Female,B.Sc,DS,6.62,0,3,5,3,59,5,1,2,Not Placed,0
5048,23,Female,B.Sc,DS,7.55,1,4,6,7,74,5,2,0,Placed,538000
10915,20,Male,BCA,DS,5.41,0,2,3,7,48,6,1,2,Not Placed,0
18290,22,Female,B.Sc,IT,7.55,1,5,8,6,78,6,2,2,Not Placed,0
45681,18,Female,MCA,DS,6.92,0,4,6,5,60,6,2,0,Placed,459999
41573,20,Female,B.Sc,IT,6.18,0,3,4,2,59,7,1,1,Not Placed,0
43724,22,Female,B.Tech,ECE,7.49,1,5,10,6,83,5,3,0,Placed,676000
7227,18,Female,BCA,DS,7.54,1,5,8,3,64,6,2,2,Not Placed,0
